Event#,Sequence,Designation, ConsensusConsensus,Parsimony O,Conflict,SubPhPr,TreeSubDist,OuCheck,TreeSubPhPr,TreePhPr,PhPr,TrpScore,dMax(VisRD),DistRank,O:E,SubDist,Parsimony I,SetDistT,SetDistP,O:E Dist,
 478,OQ503495.1,MinorParent, 9.33272403300086, 20, 10, 0, 0, 0, 0, 0, 0, 4, 6.37279167005701, 0, 0, 1, 20, 0, 0, 15,
 479,OK017802.1,Recombinant, 12.4827129688972, 10, 0, 10, 10, 5, 8, 18, 8, 0, 6.61908447282405, .254237288135593, 4, 0, 10, 0, 0, 15,
 479,OQ503495.1,MajorParent, 5.15233498668129, 0, 10, 0, 0, 5, 0, 14, 0, 8, 6.43747761703488, 8.47457627118644E-02, 2, 1, 0, 5, 5, 0,
 479,OK017841.1,MinorParent, 12.3649520444215, 20, 10, 5, 5, 5, 4, 0, 4, 4, 6.94343791014107, 1.29943502824859, 0, 2, 20, 2.5, 0, 20,
 481,OK017801.1,Recombinant, 13.5959567083684, 20, 10, 5, 10, 0, 4, 14, 4, 0, 7.13701109684272, 0, 2, 1, 20, 0, 0, 15,
 481,GQ153548.1,MajorParent, 9.59188505930469, 0, 10, 0, 5, 10, 8, 18, 0, 8, 5.66710078275378, 0, 4, 0, 0, 2.5, 0, 20,
 481,KF294457.1,MinorParent, 6.81215823232692, 10, 0, 10, 0, 0, 0, 0, 8, 4, 7.1958881204035, .507042253521127, 0, 2, 0, 5, 0, 0,
 482,OR233297.1,Recombinant, 12.5203329170872, 20, 10, 5, 0, 5, 0, 0, 4, 8, 6.9499245379955, 0, 0, 1, 20, 2.5, 0, 0,
 482,MZ081382.1,MajorParent, 11.0690751786351, 0, 10, 10, 0, 5, 0, 0, 8, 4, 7.15430180704316, .310734463276836, 0, 2, 0, 5, 5, 15,
 482,OK017797.1,MinorParent, 6.41059190427769, 10, 0, 0, 0, 5, 0, 0, 0, 0, 5.89577365496134, 1.01694915254237, 4, 0, 10, 0, 0, 20,
 485,RacCS20637,Recombinant, 14.5134515558507, 10, 10, 5, 5, 5, 8, 18, 4, 8, 8.63313219569651, 0, 4, 2, 10, 5, 5, 15,
 485,LC663958.1,MajorParent, 12.9177231595403, 20, 10, 10, 0, 5, 4, 14, 8, 4, 5.85138856116585, .362116991643454, 4, 1, 20, 0, 0, 20,
 485,OQ503501.1,MinorParent, 2.56882528460897, 0, 0, 0, 10, 5, 0, 0, 0, 0, 5.51547924313764, 0, 4, 0, 0, 2.5, 5, 0,
 486,AY394995.1,Recombinant, 10.434704328091, 0, 1, 10, 10, 0, 8, 18, 8, 0, 6.8687184821843, 0, 4, 2, 0, 0, 0, 20,
 486,OK017846.1,MajorParent, 9.16220549836812, 20, 1, 5, 0, 0, 4, 14, 4, 4, 6.10452280734847, 0, 0, 1, 20, 5, 5, 15,
 486,OR233298.1,MinorParent, 10.4030901735409, 20, 1, 0, 5, 10, 0, 0, 0, 8, 7.02675871046723, 1.00278551532033, 4, 0, 20, 2.5, 0, 0,
 487,OK017838.1,Recombinant, 16.378298379334, 20, 0, 10, 5, 5, 8, 18, 8, 8, 7.52614037095138, 0, 0, 2, 20, 5, 0, 0,
 487,GQ153542.1,MajorParent, 5.62521267477771, 0, 10, 0, 10, 5, 0, 0, 0, 4, 5.84610714545291, 0, 4, 1, 0, 2.5, 0, 20,
 487,OK017802.1,MinorParent, 7.99648894588834, 10, 10, 5, 0, 5, 4, 14, 4, 0, 6.62775248359571, 0, 0, 0, 10, 0, 0, 15,
 488,OR233295.1,Recombinant, 16.0973386214951, 20, 0, 5, 0, 5, 0, 0, 4, 4, 6.48654116549699, 5.49450549450549E-02, 0, 2, 20, 5, 5, 20,
 488,OK017846.1,MajorParent, 10.5548718663227, 10, 10, 10, 0, 5, 0, 0, 8, 8, 6.4868551069339, 8.24175824175824E-02, 4, 1, 0, 2.5, 0, 15,
 488,OK017856.1,MinorParent, 3.34778951218225, 0, 10, 0, 0, 5, 0, 0, 0, 0, 7.02660372756911, 0, 2, 0, 0, 0, 0, 0,
 489,OR233306.1,Recombinant, 20.7820930990983, 20, 10, 10, 5, 5, 8, 18, 8, 8, 7.48013644894023, 2.74725274725275E-02, 0, 2, 20, 5, 5, 15,
 489,OR233292.1,MajorParent, 3.08136988016401, 0, 0, 0, 0, 5, 4, 14, 4, 4, 6.09760291837513, 0, 0, 0, 0, 0, 0, 0,
 489,OR233326.1,MinorParent, 6.13653702073773, 10, 0, 5, 10, 5, 0, 0, 0, 0, 6.42226063268464, .21978021978022, 4, 1, 0, 2.5, 0, 20,
 490,OK017837.1,Recombinant, 19.550027338876, 20, 0, 10, 0, 0, 8, 18, 8, 4, 7.10773648127728, 0, 2, 2, 20, 5, 5, 15,
 490,OK017800.1,MajorParent, 9.11343708884488, 10, 10, 0, 5, 10, 0, 0, 4, 8, 6.83123081850823, 8.26446280991736E-02, 0, 0, 10, 0, 0, 20,
 490,OQ503504.1,MinorParent, 1.33653557227913, 0, 10, 5, 10, 0, 4, 14, 0, 0, 6.06103270021449, 0, 4, 1, 0, 2.5, 5, 0,
 492,OR233303.1,Recombinant, 14.302660961046, 20, 1, 10, 0, 0, 0, 0, 8, 0, 6.40349367926991, 1.82825484764543, 4, 0, 20, 0, 0, 15,
 492,KY417146.1,MajorParent, 13.6655297465013, 0, 1, 5, 0, 10, 0, 0, 4, 8, 8.47543173818421, .858725761772853, 0, 1, 10, 2.5, 0, 20,
 492,DQ084200.1,MinorParent, 2.03180929245264, 0, 1, 0, 0, 0, 0, 0, 0, 4, 5.12107458254588, 0, 2, 2, 0, 5, 0, 0,
 493,OR233303.1,Recombinant, 14.0361754512204, 20, 1, 0, 0, 5, 0, 0, 0, 0, 9.29439950630737, .609418282548476, 4, 2, 20, 0, 0, 15,
 493,OQ175349.1,MajorParent, 8.10230890979539, 0, 1, 10, 0, 5, 0, 0, 8, 4, 4.47166263235673, 1.05263157894737, 0, 1, 0, 5, 5, 20,
 493,OR233309.1,MinorParent, 7.86151563898419, 10, 1, 5, 0, 5, 0, 0, 4, 8, 6.23393786133589, .110803324099723, 0, 0, 10, 2.5, 0, 0,
 495,OK017827.1,Recombinant, 13.6166473316906, 20, 0, 10, 0, 0, 4, 14, 8, 0, 7.55617652640176, .798898071625344, 4, 2, 20, 5, 5, 15,
 495,OK017808.1,MajorParent, 6.53740181104563, 0, 10, 5, 10, 0, 8, 18, 4, 8, 5.80246322465113, 0, 2, 1, 0, 0, 0, 0,
 495,OQ503495.1,MinorParent, 9.84595085726377, 10, 10, 0, 5, 10, 0, 0, 0, 4, 6.64136024894711, 0, 0, 0, 20, 2.5, 5, 20,
 496,KY417145.1,Recombinant, 15.3252536711918, 0, 1, 10, 10, 10, 4, 18, 8, 8, 7.19226802011276, 1.49171270718232, 4, 2, 0, 5, 5, 15,
 496,KY417148.1,MajorParent, 8.50091911910989, 20, 1, 5, 5, 0, 8, 14, 4, 4, 6.46806067724631, .359116022099448, 0, 0, 20, 2.5, 0, 0,
 496,KY417147.1,MinorParent, 6.17382720969836, 20, 1, 0, 0, 0, 0, 0, 0, 0, 6.33967130264093, .469613259668508, 2, 1, 20, 0, 0, 20,
 497,OQ503506.1,Recombinant, 12.940073202666, 20, 1, 10, 5, 0, 4, 14, 8, 0, 7.47907146021521, 0, 4, 2, 20, 0, 0, 20,
 497,OQ503504.1,MajorParent, 4.26523771633034, 0, 1, 0, 0, 10, 0, 0, 0, 4, 5.00781363966431, 0, 2, 1, 0, 5, 5, 15,
 497,OR233292.1,MinorParent, 12.7946890810037, 20, 1, 5, 10, 0, 8, 18, 4, 8, 7.51311490012048, .635359116022099, 0, 0, 20, 2.5, 0, 0,
 498,OK017830.1,Recombinant, 19.6711382850811, 20, 1, 10, 0, 10, 8, 18, 8, 8, 9.02178265964906, 0, 0, 1, 20, 5, 0, 20,
 498,OR233326.1,MajorParent, 6.72452097232048, 10, 1, 0, 5, 0, 0, 0, 0, 4, 6.03010744321862, 2.07182320441989, 4, 2, 20, 2.5, 0, 15,
 498,OK017814.1,MinorParent, 3.6043407425984, 0, 1, 5, 10, 0, 4, 14, 4, 0, 4.94810989713231, 0, 2, 0, 0, 0, 0, 0,
 499,OK017829.1,Recombinant, 17.0266279386069, 20, 10, 10, 10, 0, 8, 18, 8, 4, 7.84690151546728, 0, 2, 2, 20, 5, 5, 0,
 499,OQ503497.1,MajorParent, 5.86727513267633, 0, 5, 5, 5, 0, 4, 14, 4, 8, 5.4201177293411, 0, 0, 0, 0, 0, 0, 20,
 499,FJ588686.1,MinorParent, 7.10609692871674, 10, 0, 0, 0, 10, 0, 0, 0, 0, 6.73298075519162, 0, 4, 1, 10, 2.5, 5, 15,
 500,MW251308.1,Recombinant, 19.5263145616276, 20, 10, 10, 5, 10, 8, 18, 8, 8, 8.22717888269076, .775623268698061, 2, 2, 20, 5, 5, 20,
 500,RacCS20637,MajorParent, 10.1195207564487, 20, 10, 5, 10, 0, 4, 14, 4, 4, 6.70583001988537, 0, 0, 1, 10, 2.5, 0, 15,
 500,OR233295.1,MinorParent, .354164681923704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.06699109742387, 0, 4, 0, 0, 0, 0, 0,
 501,JX993988.1,Recombinant, 16.8209145670408, 20, 1, 10, 5, 10, 8, 14, 8, 8, 7.41437431216781, 1.77285318559557, 4, 2, 0, 5, 0, 20,
 501,MZ081382.1,MajorParent, 7.41067739610184, 0, 1, 5, 10, 0, 4, 18, 4, 4, 6.45944331004383, 1.30193905817175, 0, 1, 20, 2.5, 0, 0,
 501,OQ503506.1,MinorParent, 5.7684080368574, 20, 1, 0, 0, 0, 0, 0, 0, 0, 6.12618237778836, 0, 2, 0, 20, 0, 0, 15,
 502,OR233302.1,Recombinant, 17.3237082890287, 20, 10, 10, 0, 10, 8, 18, 8, 8, 6.89171825157286, 0, 4, 2, 20, 5, 5, 20,
 502,MW703458.1,MajorParent, 4.45844285549977, 0, 0, 0, 5, 0, 4, 14, 0, 4, 5.65748212437241, 2.77008310249307E-02, 0, 0, 20, 2.5, 0, 0,
 502,OK017806.1,MinorParent, 8.21784885547153, 20, 10, 5, 10, 0, 0, 0, 4, 0, 7.45079962405473, .609418282548476, 0, 1, 0, 0, 0, 15,
 503,MZ937000.1,Recombinant, 14.9268667654539, 20, 10, 10, 10, 0, 4, 14, 8, 4, 6.94431553275056, .332409972299169, 4, 1, 20, 2.5, 0, 20,
 503,RacCS20637,MajorParent, 13.5123583230772, 20, 10, 5, 5, 0, 8, 18, 4, 8, 6.86114752590085, .193905817174515, 4, 0, 20, 5, 0, 15,
 503,EPI_ISL_852605,MinorParent, 1.56077491146886, 0, 0, 0, 0, 10, 0, 0, 0, 0, 6.19453694134859, .581717451523546, 4, 2, 0, 0, 0, 0,
 504,GWHBAUM01000001,Recombinant, 12.7029894182921, 20, 1, 5, 10, 0, 4, 14, 4, 0, 6.65115741005585, 0, 2, 2, 20, 2.5, 5, 15,
 504,OR261263.1,MajorParent, 9.9156840163942, 0, 1, 0, 0, 10, 8, 18, 0, 4, 6.76223514344924, 3.07692307692308, 4, 0, 0, 0, 0, 20,
 504,MT072864.1,MinorParent, 7.3813265653137, 10, 1, 10, 5, 0, 0, 0, 8, 8, 6.58660744649491, 2.74725274725275E-02, 0, 1, 10, 5, 5, 0,
 505,OP963576.1,Recombinant, 15.3979356113431, 20, 10, 10, 0, 10, 0, 0, 8, 8, 6.85536905702333, 0, 4, 2, 20, 5, 0, 20,
 505,MZ937004.1,MajorParent, 7.75114125694136, 0, 0, 0, 10, 0, 8, 18, 0, 4, 6.46594063411174, 0, 0, 1, 20, 2.5, 0, 15,
 505,OK017804.1,MinorParent, 6.8509231317155, 20, 10, 5, 5, 0, 4, 14, 4, 0, 6.67869030886493, 0, 2, 0, 0, 0, 0, 0,
 506,OR233323.1,Recombinant, 12.5395287061115, 10, 1, 0, 0, 5, 0, 0, 0, 8, 6.88786589564154, 0, 4, 1, 10, 2.5, 0, 20,
 506,RacCS20637,MajorParent, 5.21822201353441, 0, 1, 5, 0, 5, 0, 0, 4, 4, 6.7011763900038, 0, 4, 0, 0, 5, 0, 0,
 506,MT121216.1,MinorParent, 12.2422492803541, 20, 1, 10, 0, 5, 0, 0, 8, 0, 6.41095771435466, .798898071625344, 4, 2, 20, 0, 0, 0,
 507,AY394995.1,Recombinant, 14.3743739455551, 20, 10, 5, 0, 10, 0, 0, 0, 0, 8.21320941816271, .712328767123288, 2, 2, 20, 5, 5, 15,
 507,OR233293.1,MajorParent, 12.5874978987581, 20, 0, 0, 0, 0, 0, 0, 8, 8, 6.39935640400877, 0, 4, 0, 20, 0, 0, 20,
 507,MK211378.1,MinorParent, 3.03812815568684, 0, 0, 10, 0, 0, 0, 0, 4, 4, 5.38743417782852, 0, 0, 1, 0, 2.5, 5, 0,
 509,EPI_ISL_412977,Recombinant, 13.2032629917973, 0, 0, 10, 5, 0, 8, 18, 8, 8, 6.33072650609079, 0, 4, 2, 10, 5, 5, 20,
 509,MZ937004.1,MajorParent, 10.3354034713067, 0, 10, 0, 10, 10, 4, 14, 0, 4, 6.82504935480497, 0, 0, 1, 20, 2.5, 0, 0,
 509,MN908947.3,MinorParent, 6.46133353689603, 20, 10, 5, 0, 0, 0, 0, 4, 0, 6.84422413910424, 0, 0, 0, 0, 0, 0, 0,
 511,OK017848.1,Recombinant, 10.2963153333156, 10, 1, 0, 10, 10, 8, 18, 0, 4, 6.24091683316888, 0, 2, 1, 10, 0, 0, 15,
 511,OK017801.1,MajorParent, 9.45375457153138, 0, 1, 10, 0, 0, 4, 14, 8, 8, 7.44722978666525, 0, 0, 0, 0, 5, 5, 0,
 511,DQ648857.1,MinorParent, 10.2499300951531, 20, 1, 5, 5, 0, 0, 0, 4, 0, 6.31185338016587, .966850828729282, 4, 2, 20, 2.5, 5, 20,
 513,MG772933.1,Recombinant, 10.4210015916042, 20, 10, 10, 10, 5, 0, 0, 8, 0, 6.80470086750597, .135869565217391, 4, 1, 20, 0, 0, 0,
 513,OR233323.1,MajorParent, 10.3562380578326, 20, 10, 0, 0, 5, 4, 14, 0, 4, 6.09122260378867, .434782608695652, 4, 2, 20, 5, 5, 20,
 513,RacCS20637,MinorParent, 9.22276035056327, 0, 0, 5, 5, 5, 8, 18, 4, 8, 7.10407652870536, 0, 4, 0, 0, 2.5, 0, 15,
 514,OR233323.1,Recombinant, 11.8872287764243, 10, 10, 0, 5, 5, 4, 14, 0, 4, 6.90048057013654, .493150684931507, 0, 2, 10, 5, 5, 20,
 514,RacCS20637,MajorParent, 10.0794607616289, 0, 10, 5, 10, 5, 8, 18, 4, 8, 6.7747424258817, 5.47945205479452E-02, 0, 1, 0, 2.5, 0, 15,
 514,MG772933.1,MinorParent, 8.03331046194685, 20, 0, 10, 0, 5, 0, 0, 8, 0, 6.32477700398175, .383561643835616, 4, 0, 20, 0, 0, 0,
 515,OK017829.1,Recombinant, 15.4703922151639, 20, 1, 10, 10, 0, 4, 14, 8, 4, 7.83632409784754, .826446280991736, 0, 2, 20, 0, 0, 15,
 515,KY417146.1,MajorParent, 2.53001999734043, 0, 1, 0, 0, 0, 0, 0, 0, 8, 5.66769497406922, .964187327823691, 4, 1, 0, 5, 5, 0,
 515,JX993987.1,MinorParent, 11.9995877874957, 20, 1, 5, 5, 10, 8, 18, 4, 0, 6.49598092808324, .523415977961432, 2, 0, 10, 2.5, 0, 20,
 517,KP886809.1,Recombinant, 19.2410516618201, 10, 1, 10, 10, 5, 8, 18, 8, 8, 7.48915668191576, 2.58953168044077, 4, 2, 10, 5, 5, 20,
 517,KY417151.1,MajorParent, 10.7589483381799, 20, 1, 5, 5, 5, 4, 14, 4, 4, 5.83828101404792, 0, 0, 1, 20, 2.5, 0, 15,
 517,OK017807.1,MinorParent, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 6.67256230403632, 0, 2, 0, 0, 0, 0, 0,
 518,KJ473814.1,Recombinant, 12.38574961324, 0, 0, 10, 10, 0, 8, 18, 8, 8, 6.95819216555935, 1.29213483146067, 0, 1, 0, 2.5, 0, 20,
 518,OQ503500.1,MajorParent, 8.65551756752154, 10, 10, 0, 5, 10, 4, 14, 0, 4, 6.08315826532922, 0, 4, 0, 0, 5, 0, 15,
 518,OR233299.1,MinorParent, 8.95873281923846, 20, 10, 5, 0, 0, 0, 0, 4, 0, 6.95864956911143, 0, 2, 2, 20, 0, 0, 0,
 520,OR261262.1,Recombinant, 15.0315061684591, 20, 1, 10, 0, 5, 0, 0, 8, 0, 7.46896787079042, .029585798816568, 2, 1, 0, 0, 0, 15,
 520,OQ503501.1,MajorParent, 11.1863154029586, 20, 1, 0, 0, 5, 0, 0, 0, 4, 6.74489205056229, .236686390532544, 4, 2, 0, 5, 5, 20,
 520,OQ503497.1,MinorParent, 3.78217842858234, 0, 1, 5, 0, 5, 0, 0, 4, 8, 5.78614007864729, 0, 0, 0, 0, 2.5, 0, 0,
 523,LC556375.1,Recombinant, 13.4675904122426, 20, 1, 10, 10, 5, 4, 14, 8, 4, 5.01332779773287, .838323353293413, 4, 2, 20, 2.5, 0, 15,
 523,OR261267.1,MajorParent, 8.68443945111875, 0, 1, 0, 0, 5, 0, 0, 0, 8, 9.51535938825865, 1.04790419161677, 4, 1, 0, 5, 5, 20,
 523,MT072864.1,MinorParent, 7.84797013663866, 10, 1, 5, 5, 5, 8, 18, 4, 0, 5.47131281400848, 0, 4, 0, 10, 0, 0, 0,
 524,KJ473816.1,Recombinant, 17.885229699523, 20, 10, 10, 10, 10, 8, 18, 8, 8, 6.32466923261672, 0, 4, 2, 20, 5, 0, 20,
 524,KC881006.1,MajorParent, 4.24593789571123, 0, 0, 0, 5, 0, 4, 14, 0, 4, 6.38048911693956, 0, 0, 0, 0, 2.5, 0, 15,
 524,OR233326.1,MinorParent, 7.86883240476582, 20, 10, 5, 0, 0, 0, 0, 4, 0, 7.29484165044372, .68452380952381, 2, 1, 20, 0, 0, 0,
 525,OK017823.1,Recombinant, 17.6565513569278, 20, 10, 10, 10, 0, 8, 18, 8, 8, 8.90723700338933, 1.54761904761905, 0, 2, 20, 2.5, 0, 15,
 525,OK017847.1,MajorParent, 11.1447489190145, 20, 10, 0, 0, 10, 4, 14, 0, 4, 5.80825795158995, 0, 4, 1, 20, 5, 5, 20,
 525,OK017808.1,MinorParent, 1.19869972405768, 0, 0, 5, 5, 0, 0, 0, 4, 0, 5.28450504502071, .327380952380952, 0, 0, 0, 0, 0, 0,
 526,OK017823.1,Recombinant, 14.2999879886016, 20, 1, 10, 0, 5, 0, 0, 8, 0, 7.31156476997035, 1.39880952380952, 4, 1, 20, 0, 0, 20,
 526,OK017838.1,MajorParent, 6.02200612826502, 0, 1, 0, 0, 5, 0, 0, 0, 4, 7.08668532144823, .327380952380952, 4, 0, 0, 5, 5, 15,
 526,KF569996.1,MinorParent, 9.67800588313337, 20, 1, 5, 0, 5, 0, 0, 4, 8, 5.60174990858142, 8.92857142857143E-02, 4, 2, 20, 2.5, 0, 0,
 527,OK017823.1,Recombinant, 20.8379502310744, 20, 10, 10, 10, 10, 8, 18, 8, 8, 9.20533346373001, 1.00890207715134, 4, 2, 20, 5, 5, 20,
 527,OK017856.1,MajorParent, 1.65343308230282, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4.82157992021374, 0, 0, 0, 0, 0, 0, 15,
 527,GQ153542.1,MinorParent, 7.5086166866228, 10, 10, 5, 5, 0, 4, 14, 4, 0, 5.97308661605626, 0, 4, 1, 10, 2.5, 5, 0,
 532,KF569996.1,Recombinant, 13.1029008198945, 20, 10, 5, 0, 0, 0, 0, 4, 0, 7.96067225606628, .147492625368732, 2, 2, 20, 5, 0, 15,
 532,OK287354.1,MajorParent, 4.09425432685089, 0, 0, 10, 0, 0, 0, 0, 8, 4, 6.73415079263036, .324483775811209, 0, 0, 0, 2.5, 0, 0,
 532,KY417146.1,MinorParent, 12.8028448532546, 20, 10, 0, 0, 10, 0, 0, 0, 8, 5.30517695130336, 0, 4, 1, 20, 0, 0, 20,
 533,OK017828.1,Recombinant, 18.317509484923, 20, 10, 10, 5, 10, 8, 18, 8, 8, 7.77890754080985, 0, 4, 0, 20, 0, 0, 15,
 533,OK017841.1,MajorParent, 7.85825391119424, 0, 0, 0, 10, 0, 4, 14, 0, 4, 7.00166861508963, .746268656716418, 0, 2, 20, 5, 5, 20,
 533,OM240725.1,MinorParent, 3.82423660388272, 20, 10, 5, 0, 0, 0, 0, 4, 0, 5.21942384410052, 0, 4, 1, 0, 2.5, 0, 0,
 534,OK017809.1,Recombinant, 11.6557124767993, 0, 1, 0, 5, 5, 8, 18, 0, 8, 8.20386415962022, .900900900900901, 4, 1, 0, 5, 0, 15,
 534,MT040336.1,MajorParent, 9.49825658898044, 20, 1, 5, 0, 5, 0, 0, 4, 4, 5.67548200103505, .27027027027027, 4, 2, 20, 2.5, 0, 20,
 534,OQ401248.1,MinorParent, 8.84603093422026, 10, 1, 10, 10, 5, 4, 14, 8, 0, 6.12065383934473, 0, 4, 0, 10, 0, 0, 0,
 536,OK017851.1,Recombinant, 11.8339446070014, 0, 10, 5, 5, 0, 4, 14, 4, 4, 9.22524135639623, .843023255813954, 0, 2, 0, 5, 5, 20,
 536,OK017833.1,MajorParent, 10.2063681389853, 0, 0, 10, 10, 10, 8, 18, 8, 8, 5.29039118471104, 0, 2, 0, 0, 2.5, 0, 0,
 536,ON378802.1,MinorParent, 7.95968725401329, 20, 10, 0, 0, 0, 0, 0, 0, 0, 5.48436745889273, .465116279069767, 4, 1, 20, 0, 0, 15,
 538,OK017846.1,Recombinant, 16.8797459100776, 20, 10, 10, 0, 10, 0, 0, 8, 8, 8.51233327421268, 2.90697674418605E-02, 2, 1, 20, 2.5, 0, 0,
 538,OK017847.1,MajorParent, 5.53328919273115, 0, 0, 5, 0, 0, 0, 0, 4, 4, 5.81403908658105, .145348837209302, 0, 2, 0, 5, 5, 20,
 538,OK017799.1,MinorParent, 7.58696489719125, 20, 10, 0, 0, 0, 0, 0, 0, 0, 5.67362763920627, .61046511627907, 4, 0, 20, 0, 0, 15,
 539,OK017845.1,Recombinant, 14.7029967030578, 20, 10, 10, 10, 5, 4, 14, 4, 8, 6.93841323909417, 1.07558139534884, 2, 0, 20, 0, 0, 20,
 539,OK017844.1,MajorParent, 10.6635673088056, 20, 10, 5, 5, 5, 8, 0, 8, 4, 6.89877549318273, .930232558139535, 0, 2, 20, 5, 5, 0,
 539,OK017808.1,MinorParent, 4.6334359881366, 0, 0, 0, 0, 5, 0, 18, 0, 0, 6.16281126772311, .436046511627907, 4, 1, 0, 2.5, 5, 15,
 540,OR233326.1,Recombinant, 13.9209827727484, 20, 1, 10, 0, 5, 4, 14, 8, 0, 5.56036994790721, 2.90697674418605E-02, 4, 2, 20, 0, 0, 20,
 540,OK017856.1,MajorParent, 8.13103901408699, 0, 1, 0, 10, 5, 8, 18, 0, 4, 5.74934893664085, 0, 0, 0, 0, 2.5, 0, 15,
 540,OQ503500.1,MinorParent, 7.94797821316461, 0, 1, 5, 5, 5, 0, 0, 4, 8, 8.69028111545194, 0, 0, 1, 0, 5, 0, 0,
 541,OK017830.1,Recombinant, 20.179289492412, 20, 10, 10, 10, 0, 8, 18, 8, 8, 8.34436380655416, 0, 4, 2, 20, 5, 0, 20,
 541,OR233297.1,MajorParent, 3.88858271182837, 0, 0, 0, 0, 10, 0, 0, 0, 4, 6.11693608434156, .63768115942029, 0, 1, 0, 2.5, 0, 15,
 541,OK017836.1,MinorParent, 5.93212779575967, 10, 10, 5, 5, 0, 4, 14, 4, 0, 5.53870010910428, 0, 4, 0, 10, 0, 0, 0,
 542,OP963576.1,Recombinant, 15.38469590471, 0, 1, 5, 5, 5, 8, 18, 8, 8, 7.09044277256517, 0, 0, 1, 20, 2.5, 0, 15,
 542,OR233302.1,MajorParent, 11.7385823403335, 0, 1, 10, 0, 5, 4, 14, 0, 4, 6.93002332189558, .405797101449275, 0, 2, 20, 5, 5, 20,
 542,MW703458.1,MinorParent, 2.87672175495654, 0, 1, 0, 10, 5, 0, 0, 4, 0, 5.97953390553925, 5.79710144927536E-02, 4, 0, 0, 0, 0, 0,
 543,OK017828.1,Recombinant, 19.8507764913727, 20, 10, 10, 10, 10, 8, 18, 8, 0, 8.10230688455676, .898550724637681, 4, 2, 20, 5, 0, 15,
 543,OK017808.1,MajorParent, 3.63410613294625, 10, 0, 5, 5, 0, 0, 0, 4, 8, 5.59754596038657, 0, 2, 1, 0, 2.5, 0, 0,
 543,OQ503495.1,MinorParent, 6.51511737568108, 0, 5, 0, 0, 0, 4, 14, 0, 4, 6.30014715505667, 0, 0, 0, 10, 0, 0, 20,
 545,OK017806.1,Recombinant, 18.3577657798364, 20, 1, 10, 10, 5, 8, 18, 8, 8, 7.24871607514841, .405797101449275, 4, 1, 20, 2.5, 5, 20,
 545,OP963576.1,MajorParent, 8.21388072239715, 20, 1, 5, 0, 5, 4, 14, 4, 4, 5.95375017512773, 0, 0, 0, 20, 0, 0, 15,
 545,MW703458.1,MinorParent, 3.42835349776647, 0, 1, 0, 5, 5, 0, 0, 0, 0, 6.79753374972386, 0, 4, 2, 0, 5, 5, 0,
 546,KJ473814.1,Recombinant, 12.3112578247832, 20, 10, 10, 0, 5, 0, 0, 8, 4, 7.16677213807158, .463768115942029, 4, 0, 20, 0, 0, 20,
 546,OQ175349.1,MajorParent, 11.4744726428385, 20, 10, 5, 5, 5, 4, 18, 4, 8, 6.61554575337002, 0, 0, 1, 20, 2.5, 5, 0,
 546,OK017835.1,MinorParent, 6.21426953237828, 0, 0, 0, 10, 5, 8, 14, 0, 0, 6.2176821085584, 0, 2, 2, 0, 5, 5, 15,
 549,GQ153545.1,Recombinant, 14.1135877386721, 20, 10, 0, 10, 0, 8, 18, 4, 4, 5.5825339395136, 0, 0, 0, 20, 2.5, 0, 15,
 549,GQ153542.1,MajorParent, 8.81607481956491, 0, 10, 5, 5, 10, 0, 0, 0, 8, 7.25904718923645, .782608695652174, 4, 2, 0, 5, 5, 0,
 549,OK017808.1,MinorParent, 7.070337441763, 20, 0, 10, 0, 0, 4, 14, 8, 0, 7.15841887124994, 0, 2, 1, 20, 0, 0, 20,
 550,OK017841.1,Recombinant, 13.10128973561, 20, 1, 10, 5, 0, 4, 14, 4, 0, 6.94641416014873, .994152046783626, 4, 2, 20, 0, 0, 20,
 550,OQ503495.1,MajorParent, 6.93148975520558, 10, 1, 5, 0, 10, 0, 0, 8, 4, 5.84368433356934, 0, 0, 0, 10, 2.5, 0, 0,
 550,OK017823.1,MinorParent, 9.9672205091844, 0, 1, 0, 10, 0, 8, 18, 0, 8, 7.20990150628193, .146198830409357, 0, 1, 0, 5, 0, 15,
 553,DQ412043.1,Recombinant, 16.8272991220479, 20, 1, 10, 10, 5, 8, 18, 8, 8, 6.89346556201465, 0, 0, 1, 20, 0, 0, 15,
 553,KY417148.1,MajorParent, 8.27389617052871, 0, 1, 0, 5, 5, 4, 14, 0, 4, 6.94438383318359, .911764705882353, 4, 0, 0, 5, 5, 20,
 553,OQ503499.1,MinorParent, 4.89880470742342, 20, 1, 5, 0, 5, 0, 0, 4, 0, 6.16215060480176, 0, 2, 2, 10, 2.5, 0, 0,
 554,NC_014470.1,Recombinant, 15.0483062702117, 20, 1, 10, 10, 5, 4, 14, 8, 0, 6.16140840130293, 5.88235294117647E-02, 4, 1, 20, 0, 0, 15,
 554,MT121216.1,MajorParent, 5.57299412410461, 0, 1, 5, 5, 5, 0, 0, 4, 4, 5.96333329029092, 1.08823529411765, 0, 0, 0, 2.5, 0, 20,
 554,OK017860.1,MinorParent, 9.3786996056837, 0, 1, 0, 0, 5, 8, 18, 0, 8, 7.87525830840615, 0, 0, 2, 0, 5, 0, 0,
